,PCT filing number,Patent number,PCT filing date ,Title of invention (English),Owners,Individual/ResearchOrganization/Company,Country of Owner,Inventors,Country of Inventor,Invention aspect ,Type of mechanism or work involved,Plant used,Treatment,Commercial status,Grant date,PCT publication date, International Patent Classification 
185,1020080041544.0,1014834400000.0,05-02-2008,"Medicinal plants extract using processing of herbal medicine and composition of skin external application comprising the same

",AMOREPACIFIC CORPORATION,Company,-,"PARK,JunSeong | PARK,HyeYoon | KIM,DONGHYUN | MOON,eunjeong | CHUNG,Jihye | LEE,JaeKyoung | KIM,DuckHee | KIM,hankon",-,"One room texturing technique and is processed, more specifically",External skin application ,"Puerariae Radix, the Angelicae koreanae Radix, the Chrysanthemi Flos, the Rehmannia root, the glycyrrhizae radix, health, the Cassiae Semen, the Meliae Cortex, the Angelicae tenuissimae Radix, the Sophorae Radix, the Caragana sinica, the Trichosanthis semen, the Chinese matrimony vine, the citrus peel, the Lonicerae Flos, the Chrysanthemum morifolium, the native mulberry, the radish seed, male, the Cervi Cornus Colla","Thirst,headache,backpain ",Y,12.01.2015,19.01.2015,A61K 36/488 | A61K 36/237 | A61K 36/28 | A61K 36/804
186,1020080107824.0,1015612350000.0,31-10-2008,Cosmetic composition containing gibberellins and herbal extracts,AMOREPACIFIC CORPORATION,Company,-,"KIM,SunKyong | PARK,SungIl | KIM,YounJoon",-,More specific composition ,Skin cosmetic preparation ,"Cnidii Rhizoma, Angelica gigas Nakai and artemisia ","Anti-ageing,skin hydration ",Y,12.01.2015,19.01.2015,A61K 8/97 | A61Q 19/00
187,1020117002793.0,1015674650000.0,08-04-2009,Herbal extract as sensitivity enhancer towards insulin and antidiabetes ,PT. DEXA MEDICA,Company,-,"TJANDRAWINATA,RaymondR. | SINAMBELA,JamesM. | R.W.,DeasyDiahDwi | MAYASARI,Olivia | PUSPASARI,Melissa",-,using only each extract the expressed pharmacological effect is made reinforced,Herbal extract-fine powder,"Cinnamomum burmannii,Lagerstroemia speciosa",Sensitivity enhancer,Y,03.11.2015,09.11.2015,A61K 36/54 | A61K 36/185 | A61P 5/50 | A61P 3/10
188,1020130103958.0,1015204170000.0,08-03-2013,Composition comprising herbal mixture extract for treating or preventing thyroid cancer,University-Industry Cooperation Group of Kyung Hee University,Resarch Organisation ,-,"Ko,SeongGyu | Cho,SungGook | Choi,YounKyoung | Yim,HeeSun | Seo,HyeSook",-,Mixing extract does not affect in the outgrowth of the normal cell it has with the excellent effect suppressing the transition and wetting of the thyroid cancer cell ,Oral and parenteral administration both,"Milk vetch root, the angelica gigas,Snakegourd Root",Thyroid cancer ,Y,08.05.2015,19.05.2015,A61K 36/481 | A61K 36/232 | A61K 36/428 | A61P 35/00
189,1020120151220.0,1015090560000.0,21-12-2012,"Composition having brain function and congnition enhancing activity comprising ginseng mixed herbal extracts, ginsenoside Rg2 and ginsenoside F2

",REPUBLIC OF KOREA(MANAGEMENT : RURAL DEVELOPMENT ADMINISTRATION),Company,-,"KIM,YoungOk | LEE,SangWon | KIM,HyungDon",-, Safe herb medicine ,"Emulsion, solution, syrup,aerosol, soft or hard gelatin,  capsule, sterilization injection solution,  sterilization powder"," Polygala tenuifoila Willdenow,  Acori Graminei Rhizoma,gingseng ", Prevention of the degenerative brain disease,Y,31.03.2015,08.04.2015,A61K 36/258 | A61K 36/69 | A61P 25/28 | A61K 36/882
190,1020140043622.0,1015444700000.0,04-11-2014,"Pharmaceutical composition and functional food for prevention or treatment of cancer comprising herbal extracts

",Korea Institute of Oriental Medicine,Resarch Organisation ,-,"MA,JinYeul | KIM,AeYung | YIM,NamHui | IM,MinJu | KIM,TaeSoo | JUNG,YoungPil",-,Consists of Oriental Medicinal herbs,Health functional food ,"Cnidii Rhizoma, Ledebouriella seseloides,  angelica gigas, Paeoniae Radix, Forsythiae Fructus,  peppermint leaf,  Ephedrae Herba,  Natrii sulfas,  Rhei Rhizoma,  Platicodi Radix,  Scutellariae Radix,Atractylodis Rhizoma alba, mountain gardenia seed, mold opening, ginger,  glycyrrhizae radix,  Lonicerae Flos, Epimedii Herba,  milkwort",Cancer,Y,07.08.2015,17.08.2015,A61K 36/234 | A61K 36/23 | A61K 36/232 | A61P 35/00
191,1020080039874.0,1015113640000.0,29-04-2008,Herbal Extract Composition for Prevention or Treatment of Obesity and Metabolic Syndrome Using Herbal Extract,"Yuyu Pharma,Inc.",Company,-,LEEKyungHee | LEEYongOh | KIMYouSun | CHOYoungSeok | HONGJunKee,-,Uses the complex herb medicine material more specifically,Herbal extract composition ,"Evodiae Fructus,  Imperata cylindrica var. koenigii, Aurantii immatri Pericarpium",Obesity and metabolic syndrome,Y,01.04.2015,10.04.2015,A61K 36/754 | A61K 36/752 | A61P 3/04 | A61K 36/899
192,1020130117730.0,1015044300000.0,01-02-2013,Rice jucy by medicinal herbal plant and manufacturaring method for the same,DAEGU CITY TALSO DISTRICT,Company,-,Parkjeomsuk,-," Unique, and the characteristic which has the health promotion effect and in which the preference of customer is high",Medicated thread sweet rice drink,"Acanthopanacis Cortex,  angelica gigas,  mulberry ,bamboo",Health promotion effect ,Y,13.03.2015,13.03.2015,A23L 2/38 | A23L 2/52
193,1020130085020.0,1015139730000.0,18-07-2013,Composition of Natural Preservatives Containing Herbal Medicine Mixture and Preparing the same,"WORLD COSTEC.CO.,LTD",Company,-,KangSe-Won | ChoHong-Suk | KimJu-Hee | ChoiMin-Ju | YuHye-Won | KimGwui-Cheol,-,Antiseptic effect is more specifically excellent and which the side effect about the human body minimizes,Natural preservative composition,"Terminaliae fructus , Glycyrrhiza, achyranthes fauriei, Galla Rhois",Antiseptic effect,Y,15.04.2015,29.04.2015,A61K 36/185 | A61K 36/21 | A61P 31/00 | A61K 36/484
194,1020140072599.0,1014972760000.0,16-06-2014,A pharmaceutical composition comprising herbal extracts for prevention and treatment of arthritis and herniation of intervertebral discs,Jang Hyoung Seok,Individual,-,"JangHyoungSeok | KIM,Sang-Tae",-, Remarkable effect with the Herb medicine extract upon the arthritis and vertebra disk treatment it has this as the active ingredient the pharmaceutical preparation done can be usefully used for the arthritis and vertebra disk prevention and treatment,"Capsule,injection","Loranthi Ramulus,  Phlomidis Radix,  Araliae cordatae Radix, angelica gigas,Cnidii Rhizoma,  Aconiti Tuber,  Corydalis Tuber",Arthritis ,Y,23.02.2015,27.02.2015,A61K 36/185 | A61K 36/232 | A61K 36/53 | A61P 19/02 | A61P 19/00 | A61K 36/237
195,1020140043373.0,1015618180000.0,04-11-2014,"Pharmaceutical composition with improved stability comprising an active ingredient derived from herbal substances

","SK Discovery Co., Ltd.",Company,-,"SHIN,DongChul | SHIN,HOCHUL | KIM,Woongsik | RHEE,Hae-In | PARK,Yeo-Jin | KIM,Hun-Taek | PARK,Jae-hong",-,Active ingredient in which on using stability is the stabilizer of the invention increased the drug included can be manufactured with the high content,Active ingredient(to improve stablity),"Clematidis Radix,Trichosanthis Radix and Prunellae Spica",Arthritis,Y,14.01.2015,20.04.2015,A61K 47/38 | A61K 36/428 | A61K 36/536 | A61P 29/00 | A61K 9/14 | A61K 36/71
196,1020140012090.0,1015593390000.0,02-03-2014,Fast-release tablet comprising high amounts of herbal substances,"SK Discovery Co., Ltd.",Company,-,"SHIN,DongChul | SHIN,HOCHUL | KIM,Woongsik | RHEE,Hae-In | PARK,Yeo-Jin | HWANG,Sang-wook | KIM,Gwan-young | KIM,Hun-Taek | PARK,Jae-hong",-,"Facilitated to be easy , size is small and administer and dissimilar even when including the active ingredient in the high content ",Immediate release tablet ,"Clematidis Radix, Prunellae Spica and Trichosanthis Radix","Osteoarthropathy,  rheumatic arthritis ",Y,05.01.2015,12.01.2015,A61K 9/22 | A61K 36/71 | A61K 47/38 | A61K 9/20
197,1020130007409.0,1015068580000.0,24-03-2015,Herbal Extract for Having an Antibacterial and Antibiofilm Effect on Oral Pathogen,"VERICOM CO., LTD.",Company,-,"OH,Myung-Hwan | KIM,Won-Ho | HAM,Mi-hyoun | KIM,Geun-Joong | CHOI,Hyoung-An | KIM,Yun-Ki",-,More specifically confronts with the Streptococcus mutans (Streptococcus mutans),"Ointment,spray for dental caries ",Baby Chrysosplenium,Oral cavity pathogen,Y,24.03.2015,30.03.2015,A61K 36/14 | A61K 36/237 | A61P 31/04 | A61K 9/70
198,1020140035755.0,1015725800000.0,27-03-2014,Herbal medicine composition having improved adaptability of taking medicine and preparation method thereof,Woo Yeoun Kim,Individual,-,"SEO,BUM-GU | WooYeounKim",-,Nature native grass is naturally become effective and the bioactive substance can be supplemented and the bitter taste of the traditional medicine is reduced at the same time the scent can be added,Herbal medicine composition,Native grass ,Improves adaptiblity ,Y,23.11.2015,27.11.2015,A61K 36/481 | A61K 36/27 | A61K 36/284
199,1020130068978.0,1015132470000.0,17-06-2013,A composition comprising extracts of herbal mixture for treating or preventing respiratory disease,"Gu,Mi-Kyung",Individual,-,"Gu,Mi-Kyung",-, Excellent and it is easily,Health functional food ,"Snake's beard, raphanus sativus, Lilii Bulbus,  Platicodi Radix and rice",Respiratory Diseases,N,13.04.2015,20.04.2015,A61K 36/896 | A61K 36/31 | A61P 11/06 | A61P 11/00
200,1020130068969.0,1015132400000.0,17-06-2013,A composition comprising extracts of herbal mixture for fatigue recovery as in gradient compounds,"Gu,Mi-Kyung",Individual,-,"Gu,Mi-Kyung",-,"Excellent and it is easily usable to the examinee, the worker, and the composition for the fatigue recovery of the convalescents or the health functional food",Health functional food ,"Polygoni multiflori Radix,  Codonopsis pilosula,  cornus fruit,Rehmanniae Radix Preparata and Chinese dioscorea",Fatigue,N,13.04.2015,21.04.2015,A61K 36/704 | A61K 36/40 | A61P 25/00 | A61K 36/804
201,1020130053607.0,1015440000000.0,13-05-2013,"A composition comprising extracts of herbal mixture having skin whitening effect

","Gu,Mi-Kyung",Individual,-,"Gu,Mi-Kyung",-,Easily usable to the pharmaceutical composition,Health functional food ,"Prunellae Spica, the Taraxaci Herba, the clematis berries berries, and the Lycopi Herba, and the pomegranate",Skin whitening ,N,06.08.2015,13.08.2015,A61K 8/97 | A61Q 19/00 | A61Q 19/02
202,1020140027188.0,1015591300000.0,03-07-2014,Composition comprising herbal extract for preventing or treating obesity,Dong-eui University Industry-Academic Cooperation Foundation,Company,-,Dong-eui University Industry-Academic Cooperation Foundation,-,Excellent effect , Improvement food composition ,"Ephedrae Herba, Rhei Rhizoma,lithospermi radix,glycyrrhizae radix, Cyperi Rhizoma, Crataegi Fructus,tuckahoe, Cinnamomi Cortex spissus,  Alpiniae officinari Rhizoma, nstruction phosphorus,  Ponciri Fructus,  elecampane,  Amomi cardamomi Fructus,  Za nthoxyli Fructus,  Terminariae Fructus blood, Atractylodis Rhizoma alba, the Piperis longi Fructus, the Agastachis Herba, the Caryophylli Flos",Obesity  ,N,01.10.2015,08.10.2015,A61K 36/17 | A61K 36/30 | A61P 3/00 | A61P 3/04 | A61K 36/708
203,1020150061215.0,1020150061215.0,30-04-2015,"Pharmaceutical Composition for Preventing or Treating Respiratory Disease Containing Mixed Herbal Extract

","Ahn-Gook Pharmaceutical Co., Ltd.",Company,-,"SHIN,YOUNG-JUNE | CHANG,SOO-IM | AHN,JAE-CHAN",-,More than 2 active ingredients present ,Pharmaceutical Composition,"Saururus Herba, the Chelidoni Herba, and the Solani nigri Herba and Trichosanthis Semen",Respiratory Diseases,Y,11.11.2015,17.11.2015,A61K 36/78 | A61K 36/428 | A61K 36/66 | A61K 36/81
204,1020130149079.0,1014981790000.0,12-03-2013,"Manufacturing method for Yongdamsagantanggagambang For the treatment of hyperlipidemia, Yongdamsagantanggagambang For the treatment of hyperlipidemia and composition produced by the same",DAEJEON UNIVERSITY Industry-University Cooperation Foundation,Company,-,KimDongHee | ChoihakJoo | SimBooYong | BakJiWon | JunJiAe,-, The positive effect is provided among the sieve associated with the hyperlipidemia as to the internal organ weight,Powder,"Rehmanniae Radix crudus , artemisiae capillaries herba , Scutellariae Radix , glycyrrhizae radix ,Cassiae Semen , angelica gigas , Akebiae Caulis , temple on a mountain , Bupleuri Radix, plantago ,Gardeniae Fructus  alisma, Korean Gentian, Polygoni multiflori Radix , Chrysanthemi Flos",Hyperlipidemia,Y,12.03.2015,25.02.2015,A61K 36/8994 | A61K 36/282 | A61K 36/804 | A61P 3/06
205,1020127002650.0,1014805950000.0,30-06-2009,A MEDICINAL composition for the treatment of bronchitis and preparation thereof,HEBEI YILING MEDICINE RESEARCH INSTITUTE CO.LTD.,Resarch Organisation ,-,"WU,Yiling | ZHANG,Yongfeng | XU,Honghui | LI,Xiaoyan | JI,Xueli | WU,Xiaoli | WANG,Chao | LI,Yunpeng | WANG,Meng",-, High therapeutic effect,"Hard capsule, tablet, powder, medicine for mouth, soft capsule, bolus, tincture, syrup, suppository, gel, spray or injection ","Aurantii immatri Pericarpium, Pinelliae Tuber, ASTERIS RADIX ET RHIZOMA, Farfarae Flos, tuckahoe ,Atractylodis Rhizoma alba, ATRACTYLODIS MACROCEPHALAE RHIZOMA, the Armeniacae Semen , PERILLAE FRUCTUS,mustard , SINAPIS SEMEN, the radish seed, RAPHANI SEMEN, the Cinnamomi Ramulus ,  Scutellariae Radix , Forsythiae Fructus ,Houttuynia cordata),  glycyrrhizae radix",Bronchitis ,Y,02.01.2015,08.01.2015,A61K 36/752 | A61K 36/076 | A61K 36/28 | A61P 11/00
206,1020137002079.0,1015198990000.0,28-06-2011,Use of a Chinese medicine composition in preparing medicaments for treating secondary prevention of myocardial infarction,"TASLY PHARMACEUTICAL GROUP CO., LTD.",Company,-,"ZHANG,Boli | SHANG,Hongcai | YAO,Chen | LIU,Baoyan | WENG,Weiliang | ZHAO,Yuxia | DAI,Guohua | GAO,Xiumei | REN,Ming | ZHANG,Junhua | CAO,Hongbo | MAO,Jingyuan | HU,Xuejun | JIN,Zhisheng | ZHANG,Junping | CHENG,Yiyu | YAN,Xijun | QU,Jiazhen | WANG,Hui | XU,Hongjuan | ZHENG,Wenke",-, Improve the quality of life as to the patient after the acute myocardial infarction,Chinese medicine composition," Dalbergiae odoriferae Lignum,Radix Astragli,Radix Salviae Miltiorrhizae,Radix Notoginseng",Second prevention of the myocardial infarction,Y,07.05.2015,13.05.2015,A61K 36/258 | A61K 36/48 | A61P 9/10 | A61K 36/481
207,1020130064536.0,1015293800000.0,06-05-2013,Composition including the compound derived from Polygonum multiflorum for prevention of hair loss or for promoting hair growth,Jeju National University Industry-Academic Cooperation Foundation | The Industry & Academic Cooperation in Chungnam National University (IAC),Company,-,"KIM,YoungHo | KANG,HeeKyoung | KANG,JungIl | SUN,YaNan | YOO,EunSook",-,Variously Usable ," Health promoting food ( powder, granule, refinement, capsule or the beverage)", Polygonum multiflorum Thunberg root,Hair loss or Hair growth,Y,10.06.2015,19.06.2015,A61K 31/05 | A61K 31/047 | A61K 36/704 | A61K 31/70
208,1020140001956.0,1015374650000.0,01-07-2014,Sujeonggwa beverage comprising Crataegi Fructus and method for making thereof,INDUSTRY-ACADEMIC COOPERATION FOUNDATION OF SUNCHON NATIONAL UNIVERSITY,Company,-,"SHIN,DongWon | CHOI,YounSeung | LEE,WooJin | KIM,YoungJin | PARK,JaeWook | KIM,SuHyang | KIM,HyeMin",-,"Taste and smell of the Cinnamomi Cortex spissus are excellent in comparison with the conventional correction, Active ingredient is improved ",Beverage ,Cinnamomi Cortex spissus,  -     ,Y,10.07.2015,17.07.2015,A23L 2/38 | A23L 1/30 | A23L 19/00
209,1020130079747.0,1015341420000.0,07-08-2013,A composition comprising an extract of combined crude drugs for treating and preventing abnormal metabolic diseases,Industry-academic coorperation foundation Daegu Haany University | IDo Co. Ltd,Company,-,"KimMiRyeo | LeeEunSil | Park,JiYoung",-,Can be used in place of medicines ,Health functional food ,"Mori Folium, the Adenophorae Radix, and the bamboo leaf and the Mori Folium",Metabolic disease ,Y,30.06.2015,07.07.2015,A61K 36/605 | A61K 36/34 | A61P 3/00 | A61K 36/899
210,1020130090405.0,1015737380000.0,30-07-2013,Perfume composition for awakening effect or enhancing ability to concentration comprising essential oil of Zizyphus jujuba Miller as an effective component,"HEALING NATURE CO., LTD",Company,-,"Kim,JinHui | park,sangmin | KIM,Songmun | SONG,JaeEun | CHO,Haeme",-,Wakefulness  reaches the marked concentrated state,Perfume,Zizyphi spinosi Semen,Activating brain and reaching the wakefulness,Y,26.11.2015,02.12.2015,A61K 8/97 | A61Q 13/00
211,1020120044996.0,1015384170000.0,27-04-2012,Composition of Cnidium officinale Makino essential oil and cosmetic having there,"Industry-academic coorperation foundation Daegu Haany University | HEALING NATURE CO., LTD",Company,-,KIM SONGMUN | LEE SAEUN | YEON BORAM | PARKYUHWA | JUNG JIWOOK | KIM JINHUI | PARKSANGMIN,-,Wakefulness of brain being relieved and providing the mental comfort it can be extensively applied to cosmetic industry ,Essential oil composition ,Cnidii Rhizoma (Cnidium officinale Makino),Mental stablity ,Y,15.07.2015,22.07.2015,C11B 9/00 | A61K 8/97 | A61Q 13/00 | C11B 9/02
212,1020090056455.0,1015172470000.0,24-06-2009,Method for the production of a plant-based medicament,STEIGERWALD ARZNEIMITTELWERK GMBH,Individual,-,WilliKuper | Dr.WulfBecker,-,Excellent effficiancy ,Plant based medicine ,"Menthae piperitae folium,linum usitatissimum ,Matricariae flos,Carvi fructus,Mellissae folium,Angelicae radix,Liquiritiae radix,Cardui mariae fructus",Ulcer and gastric juice formation inhibition,Y,27.04.2015,30.04.2015,A61K 36/534 | A61K 36/235 | A61P 1/04 | A61K 36/752
213,1020120153235.0,1014958510000.0,26-12-2012,Skin external composition having remarkable moisturizing effect,"SAIMDANG COSMETICS CO., LTD.",Company,-,"YOON,KYUNGSUP | PARK,HYUNCHUL | JUNG,TAEKKYU | KIM,HEETAEK | HA,HUNYONG",-,It is safe and the functional cosmetic having with number or the excel effect that can be used as the medical supplies is the bar without the concern about the side effect,Skin external application ,"Glycyrrhiza extract , Loncera japonica ",Skin moisturization ,Y,16.02.2015,25.02.2015,A61K 36/484 | A61K 36/35 | A61P 17/00
214,1020120069338.0,1014934130000.0,27-06-2012,"A composition comprising processed ginseng or red ginseng having ginsenoside Rg3 and Rh2 for treating or preventing of liver cirrhosis or liver cirrhosis

","GREEN CROSS HEALTH SCIENCE CO., LTD.",Company,-,"Young-HyoYoo | Jeom-YongKim | SunOK,Kim | Jung-HyoChoi | Soo-HyunBae | SangHyunSung | YangHeejung | GuijaeYoo",-,Excellent efficiancy ,Health functional food ,"Gingseng,red gingseng",Liver cirrhosis,Y,09.02.2015,16.92.2015,A61K 36/258 | A23L 1/30 | A61K 31/70 | A61K 36/06 | A61K 38/43 | C12R 1/685
